No.,L,Player,Set,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team
13,,梅津憂理,4,□,□,□,□,,0,0,0,,,0,0,0,,0,,7,2,1,3,35.7,0,0,0,,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
14,,小杉凜華,1,□,,,,,0,0,0,,,0,0,0,,0,,1,0,1,0,-25.0,0,0,0,,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
15,,戸部真由香,4,■,■,■,■,,13,8,0,61.5,2.0,0,0,0,,0,,13,1,0,3,13.5,4,2,1,62.5,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
17,,佐藤彩乃,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
18,,佐藤黎香,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
19,L,福本眸,4,●,●,●,●,,0,0,0,,,0,0,0,,0,,0,0,0,0,,24,13,7,68.8,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
20,,中山夏菜子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
26,,コクラムピンピチャヤ,4,■,■,■,■,,45,24,0,53.3,6.0,20,9,0,45.0,1,0.25,20,0,2,6,5.0,1,0,0,0.0,375,2023-01-14,石川県,松任総合運動公園体育館,672,14:00,15:51,1:51,芦田光巨,品川美帆,原啓之,内藤正康,KUROBEアクアフェアリーズ,PFUブルーキャッツ
1,,島原玖南,4,□,□,■,■,,1,0,0,0.0,,0,0,0,,0,,10,0,2,3,2.5,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
2,,瀬戸杏華,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
3,L,森田茉莉,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
6,,細沼綾,4,■,■,■,■,,19,5,1,26.3,1.25,0,0,0,,5,1.25,11,0,3,2,-2.3,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
7,L,林有美,4,●,●,●,●,,0,0,0,,,0,0,0,,0,,0,0,0,0,,13,5,5,57.7,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
8,,高相みな実,1,,,,□,,0,0,0,,,0,0,0,,0,,3,0,1,1,0.0,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
9,,山下遥香,2,■,■,,,,0,0,0,,,0,0,0,,0,,4,0,1,2,6.2,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
10,,綿引菜都美,1,,,□,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
11,,堀口あやか,2,□,,□,,,2,0,0,0.0,,0,0,0,,0,,2,0,1,1,0.0,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
12,,ジャンティタントゥイー,4,■,■,■,■,,21,14,1,66.7,3.5,0,0,0,,4,1.0,17,0,2,8,8.8,1,1,0,100.0,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
13,,谷内美紅,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
18,,アコスタロスランディ,4,■,■,■,■,,36,12,3,33.3,3.0,2,2,0,100.0,2,0.5,13,0,3,2,-1.9,22,11,4,59.1,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
23,,バルデスメリーサ,4,■,■,■,■,,46,22,1,47.8,5.5,9,5,0,55.6,2,0.5,22,3,3,7,18.2,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
35,,志摩美古都,4,■,■,■,■,,32,9,1,28.1,2.25,0,0,0,,0,,13,0,1,2,1.9,48,20,8,50.0,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,PFUブルーキャッツ,KUROBEアクアフェアリーズ
3,,高橋愛未,4,■,■,■,■,,45,17,3,37.8,4.25,0,0,0,,1,0.25,9,0,0,5,13.9,23,6,6,39.1,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
4,,イヴェギントゥーバ,4,■,■,■,■,,40,14,2,35.0,3.5,1,0,0,0.0,0,,14,1,4,4,7.1,34,13,9,51.5,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
6,,山城愛心,1,,□,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
10,,山口真季,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,,1,0.25,15,1,0,3,11.7,1,1,0,100.0,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
11,,安田美南,4,■,■,■,■,,1,0,0,0.0,,0,0,0,,0,,11,0,0,2,4.5,1,0,0,0.0,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
12,,浮島杏加子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
13,,梅津憂理,4,□,□,□,□,,0,0,0,,,0,0,0,,0,,6,0,1,4,12.5,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
14,,小杉凜華,2,,□,□,,,0,0,0,,,0,0,0,,0,,2,0,0,0,0.0,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
15,,戸部真由香,4,■,■,■,■,,14,6,0,42.9,1.5,0,0,0,,1,0.25,18,0,0,6,8.3,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
17,,佐藤彩乃,1,,,□,,,0,0,0,,,0,0,0,,0,,3,0,1,1,0.0,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
18,,佐藤黎香,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
19,L,福本眸,4,●,●,●,●,,0,0,0,,,0,0,0,,0,,0,0,0,0,,16,9,2,62.5,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
20,,中山夏菜子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
26,,コクラムピンピチャヤ,4,■,■,■,■,,55,21,3,38.2,5.25,29,9,2,31.0,1,0.25,14,0,1,5,7.1,1,1,0,100.0,380,2023-01-15,石川県,松任総合運動公園体育館,746,14:00,15:50,1:50,芦田光巨,沢田元,品川美帆,桐山比呂子,KUROBEアクアフェアリーズ,PFUブルーキャッツ
1,,鴫原ひなた,5,■,■,■,■,■,24,5,3,20.8,1.0,1,1,0,100.0,3,0.6,22,0,3,9,6.8,39,15,13,55.1,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
5,,周田夏紀,5,■,■,■,■,■,13,4,0,30.8,0.8,0,0,0,,1,0.2,20,1,1,4,8.8,2,1,1,75.0,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
6,,山形理沙子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
7,,舟根綾菜,5,□,□,□,□,□,0,0,0,,,0,0,0,,0,,5,0,0,3,15.0,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
8,,黒須咲良,1,,□,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
9,,カッティーノダニエル,5,■,■,■,■,■,79,37,10,46.8,7.4,18,9,4,50.0,0,,11,0,0,2,4.5,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
10,,熊井風音,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
12,,加地春花,2,,,,□,□,0,0,0,,,0,0,0,,0,,3,0,1,0,-8.3,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
13,L,立石優華,5,●,●,●,●,●,0,0,0,,,0,0,0,,0,,0,0,0,0,,19,8,7,60.5,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
16,,大川愛海,5,■,■,■,■,■,40,12,3,30.0,2.4,2,0,0,0.0,3,0.6,17,0,3,5,2.9,43,17,13,54.7,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
18,,山上有紀,5,■,■,■,■,■,2,1,0,50.0,0.2,0,0,0,,0,,11,0,0,1,2.3,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
20,,バムルンスックハッタヤ,5,■,■,■,■,■,27,9,0,33.3,1.8,0,0,0,,5,1.0,11,0,1,2,2.3,1,1,0,100.0,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
22,,吉永有希,1,,,□,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
23,,岩島由佳,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,トヨタ車体クインシーズ,埼玉上尾メディックス
1,,山中宏予,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
2,,岩崎こよみ,5,■,■,■,■,■,2,1,0,50.0,0.2,0,0,0,,0,,22,2,1,6,14.8,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
3,,サンティアゴアライジャダフニ,5,■,■,■,■,■,24,14,1,58.3,2.8,0,0,0,,3,0.6,11,1,0,1,11.4,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
7,L,山岸あかね,5,●,●,●,●,●,0,0,0,,,0,0,0,,0,,0,0,0,0,,32,17,9,67.2,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
8,,吉野優理,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
9,,内瀬戸真実,5,■,■,■,■,■,24,10,1,41.7,2.0,0,0,0,,0,,19,0,2,6,5.3,16,6,6,56.2,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
10,,佐藤優花,5,■,■,■,■,■,53,20,1,37.7,4.0,4,2,1,50.0,1,0.2,17,0,2,1,-1.5,13,7,1,57.7,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
11,,青柳京古,5,■,■,■,■,■,21,14,0,66.7,2.8,0,0,0,,2,0.4,19,0,0,4,5.3,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
12,,岩澤実育,5,□,□,□,□,□,0,0,0,,,0,0,0,,0,,6,0,1,1,0.0,5,2,3,70.0,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
16,,佐々木海空,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
17,,鎌田咲希,5,□,□,□,□,□,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
19,,仁井田桃子,5,□,□,□,□,□,6,2,1,33.3,0.4,0,0,0,,0,,0,0,0,0,,6,4,0,66.7,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
22,,目黒安希,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
24,,ロゾサラ,5,■,■,■,■,■,51,14,5,27.5,2.8,12,3,2,25.0,1,0.2,18,0,0,8,11.1,20,6,5,42.5,376,2023-01-14,三重県,四日市市総合体育館,340,13:00,15:31,2:31,富田満,増岡三佳子,岩井好恵,辻井康博,埼玉上尾メディックス,トヨタ車体クインシーズ
1,,鴫原ひなた,3,■,■,■,,,18,7,1,38.9,2.33,0,0,0,,1,0.33,10,0,3,5,5.0,28,16,4,64.3,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
5,,周田夏紀,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,,0,,14,1,0,1,8.9,3,2,0,66.7,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
6,,山形理沙子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
7,,舟根綾菜,3,□,□,□,,,0,0,0,,,0,0,0,,0,,3,0,0,0,0.0,0,0,0,,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
8,,黒須咲良,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
9,,カッティーノダニエル,3,■,■,■,,,49,14,8,28.6,4.67,13,5,2,38.5,1,0.33,8,1,1,1,12.5,1,0,0,0.0,381,2023-01-15,三重県,四日市市総合体育館,450,13:00,14:44,1:44,富田満,戸川太輔,増岡三佳子,深田勝利,トヨタ車体クインシーズ,埼玉上尾メディックス
