Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,TotalSet
ブレス浜松,1,0,21,18,25,22,,86.0,160.0,62.0,6.0,38.8,15.5,19.0,7.0,2.0,36.8,5.0,1.25,87.0,2.0,14.0,13.0,2.0,92.0,45.0,29.0,64.7,10.0,17,リガーレ仙台,3,3,25,25,23,25,,98.0,175,58,8,33.1,14.50,4,1,0,25.0,9,2.25,97,1,5,17,4.1,73,40.0,18.0,67.1,4.0,30,740,2023-02-26,宮城県,富谷スポーツセンター,1108.0,12:00,13:46,1:46,阿部広太郎,藤井静香,紺野千賀子,片岡剛,4
JAぎふリオレーナ,3,2,23,25,19,25,15,107.0,226.0,90.0,14.0,39.8,18.0,6.0,1.0,1.0,16.7,7.0,1.4,106.0,5.0,11.0,24.0,7.8,93.0,51.0,28.0,69.9,4.0,5,フォレストリーヴズ熊本,2,1,25,17,25,19,7,93.0,204,58,4,28.4,11.60,1,0,0,0.0,6,1.20,94,0,1,14,3.5,94,43.0,23.0,58.0,0.0,29,741,2023-02-26,宮城県,富谷スポーツセンター,391.0,14:35,16:40,2:05,阿部広太郎,水間絵美,佐藤恵美,片岡剛,5
フォレストリーヴズ熊本,2,1,25,17,25,19,7,93.0,204.0,58.0,4.0,28.4,11.6,1.0,0.0,0.0,0.0,6.0,1.2,94.0,0.0,1.0,14.0,3.5,94.0,43.0,23.0,58.0,0.0,29,JAぎふリオレーナ,3,2,23,25,19,25,15,107.0,226,90,14,39.8,18.00,6,1,1,16.7,7,1.40,106,5,11,24,7.8,93,51.0,28.0,69.9,4.0,5,741,2023-02-26,宮城県,富谷スポーツセンター,391.0,14:35,16:40,2:05,阿部広太郎,水間絵美,佐藤恵美,片岡剛,5
千葉エンゼルクロス,3,2,20,19,25,25,15,104.0,202.0,75.0,14.0,37.1,15.0,0.0,0.0,0.0,,9.0,1.8,104.0,4.0,8.0,14.0,5.3,98.0,44.0,28.0,59.2,5.0,16,ヴィアティン三重,2,1,25,25,23,19,10,102.0,226,65,12,28.8,13.00,5,0,1,0.0,3,0.60,102,7,2,21,11.5,95,61.0,17.0,73.2,2.0,27,738,2023-02-25,長野県,上田市自然運動公園総合体育館,340.0,12:00,14:01,2:01,勝又正,北原良太,柄澤大輔,小山昇,5
ヴィアティン三重,2,1,25,25,23,19,10,102.0,226.0,65.0,12.0,28.8,13.0,5.0,0.0,1.0,0.0,3.0,0.6,102.0,7.0,2.0,21.0,11.5,95.0,61.0,17.0,73.2,2.0,27,千葉エンゼルクロス,3,2,20,19,25,25,15,104.0,202,75,14,37.1,15.00,0,0,0,-,9,1.80,104,4,8,14,5.3,98,44.0,28.0,59.2,5.0,16,738,2023-02-25,長野県,上田市自然運動公園総合体育館,340.0,12:00,14:01,2:01,勝又正,北原良太,柄澤大輔,小山昇,5
ルートインホテルズブリリアントアリーズ,3,3,25,12,25,25,,87.0,151.0,51.0,11.0,33.8,12.75,14.0,2.0,2.0,14.3,12.0,3.0,86.0,1.0,6.0,23.0,6.1,70.0,43.0,12.0,70.0,2.0,23,群馬銀行グリーンウイングス,1,0,15,25,19,17,,76.0,160,44,16,27.5,11.00,21,6,1,28.6,11,2.75,77,2,7,13,4.5,80,44.0,12.0,62.5,0.0,19,739,2023-02-25,長野県,上田市自然運動公園総合体育館,610.0,15:00,16:40,1:40,勝又正,関野智史,山条康弘,片平知之,4
群馬銀行グリーンウイングス,1,0,15,25,19,17,,76.0,160.0,44.0,16.0,27.5,11.0,21.0,6.0,1.0,28.6,11.0,2.75,77.0,2.0,7.0,13.0,4.5,80.0,44.0,12.0,62.5,0.0,19,ルートインホテルズブリリアントアリーズ,3,3,25,12,25,25,,87.0,151,51,11,33.8,12.75,14,2,2,14.3,12,3.00,86,1,6,23,6.1,70,43.0,12.0,70.0,2.0,23,739,2023-02-25,長野県,上田市自然運動公園総合体育館,610.0,15:00,16:40,1:40,勝又正,関野智史,山条康弘,片平知之,4
ルートインホテルズブリリアントアリーズ,3,3,25,22,25,25,,97.0,180.0,66.0,10.0,36.7,16.5,16.0,7.0,2.0,43.8,9.0,2.25,96.0,2.0,6.0,28.0,7.8,74.0,39.0,18.0,64.9,8.0,20,ヴィアティン三重,1,0,16,25,20,20,,81.0,179,50,12,27.9,12.50,9,2,2,22.2,4,1.00,82,3,7,15,6.1,89,41.0,19.0,56.7,1.0,24,742,2023-02-26,長野県,上田市自然運動公園総合体育館,500.0,12:00,13:43,1:43,勝又正,関野智史,柄澤大輔,穂苅みずき,4
ヴィアティン三重,1,0,16,25,20,20,,81.0,179.0,50.0,12.0,27.9,12.5,9.0,2.0,2.0,22.2,4.0,1.0,82.0,3.0,7.0,15.0,6.1,89.0,41.0,19.0,56.7,1.0,24,ルートインホテルズブリリアントアリーズ,3,3,25,22,25,25,,97.0,180,66,10,36.7,16.50,16,7,2,43.8,9,2.25,96,2,6,28,7.8,74,39.0,18.0,64.9,8.0,20,742,2023-02-26,長野県,上田市自然運動公園総合体育館,500.0,12:00,13:43,1:43,勝又正,関野智史,柄澤大輔,穂苅みずき,4
プレステージ・インターナショナルアランマーレ,3,2,22,20,25,25,15,107.0,186.0,70.0,16.0,37.6,14.0,16.0,2.0,3.0,12.5,11.0,2.2,107.0,3.0,9.0,33.0,8.4,93.0,48.0,26.0,65.6,1.0,23,GSS東京サンビームズ,2,1,25,25,21,22,10,103.0,189,65,13,34.4,13.00,7,4,0,57.1,6,1.20,103,6,9,14,7.0,95,32.0,30.0,49.5,1.0,26,743,2023-03-04,三重県,AGF鈴鹿体育館,1120.0,13:00,15:04,2:04,山本和良,長崎有紗,神原圭吾,金谷淳史,5
GSS東京サンビームズ,2,1,25,25,21,22,10,103.0,189.0,65.0,13.0,34.4,13.0,7.0,4.0,0.0,57.1,6.0,1.2,103.0,6.0,9.0,14.0,7.0,95.0,32.0,30.0,49.5,1.0,26,プレステージ・インターナショナルアランマーレ,3,2,22,20,25,25,15,107.0,186,70,16,37.6,14.00,16,2,3,12.5,11,2.20,107,3,9,33,8.4,93,48.0,26.0,65.6,1.0,23,743,2023-03-04,三重県,AGF鈴鹿体育館,1120.0,13:00,15:04,2:04,山本和良,長崎有紗,神原圭吾,金谷淳史,5
ヴィアティン三重,1,0,18,20,25,22,,85.0,189.0,52.0,12.0,27.5,13.0,6.0,0.0,0.0,0.0,2.0,0.5,86.0,3.0,6.0,22.0,8.1,83.0,38.0,20.0,57.8,0.0,28,JAぎふリオレーナ,3,3,25,25,21,25,,96.0,183,67,16,36.6,16.75,3,1,1,33.3,9,2.25,95,2,10,25,6.1,80,29.0,26.0,52.5,2.0,18,744,2023-03-04,三重県,AGF鈴鹿体育館,1310.0,15:50,17:56,2:06,山本和良,熊本結,氏本敦之,澤久忠,4
JAぎふリオレーナ,3,3,25,25,21,25,,96.0,183.0,67.0,16.0,36.6,16.75,3.0,1.0,1.0,33.3,9.0,2.25,95.0,2.0,10.0,25.0,6.1,80.0,29.0,26.0,52.5,2.0,18,ヴィアティン三重,1,0,18,20,25,22,,85.0,189,52,12,27.5,13.00,6,0,0,0.0,2,0.50,86,3,6,22,8.1,83,38.0,20.0,57.8,0.0,28,744,2023-03-04,三重県,AGF鈴鹿体育館,1310.0,15:50,17:56,2:06,山本和良,熊本結,氏本敦之,澤久忠,4
群馬銀行グリーンウイングス,0,0,26,22,18,,,66.0,119.0,40.0,11.0,33.6,13.33,10.0,4.0,0.0,40.0,6.0,2.0,67.0,4.0,7.0,13.0,8.2,70.0,25.0,17.0,47.9,1.0,16,プレステージ・インターナショナルアランマーレ,3,3,28,25,25,,,78.0,127,48,9,37.8,16.00,11,7,0,63.6,6,2.00,77,5,5,25,13.0,59,37.0,6.0,67.8,2.0,19,747,2023-03-05,三重県,AGF鈴鹿体育館,980.0,12:00,13:21,1:21,山本和良,熊本結,神原圭吾,深田勝利,3
プレステージ・インターナショナルアランマーレ,3,3,28,25,25,,,78.0,127.0,48.0,9.0,37.8,16.0,11.0,7.0,0.0,63.6,6.0,2.0,77.0,5.0,5.0,25.0,13.0,59.0,37.0,6.0,67.8,2.0,19,群馬銀行グリーンウイングス,0,0,26,22,18,,,66.0,119,40,11,33.6,13.33,10,4,0,40.0,6,2.00,67,4,7,13,8.2,70,25.0,17.0,47.9,1.0,16,747,2023-03-05,三重県,AGF鈴鹿体育館,980.0,12:00,13:21,1:21,山本和良,熊本結,神原圭吾,深田勝利,3
ヴィアティン三重,1,0,25,17,14,24,,80.0,178.0,54.0,13.0,30.3,13.5,8.0,1.0,2.0,12.5,1.0,0.25,81.0,3.0,10.0,18.0,6.2,90.0,32.0,37.0,56.1,2.0,22,GSS東京サンビームズ,3,3,22,25,25,26,,98.0,171,63,11,36.8,15.75,1,1,0,100.0,7,1.75,97,3,7,18,5.9,71,27.0,23.0,54.2,4.0,25,748,2023-03-05,三重県,AGF鈴鹿体育館,1450.0,14:10,16:15,2:05,山本和良,長崎有紗,氏本敦之,金谷淳史,4
GSS東京サンビームズ,3,3,22,25,25,26,,98.0,171.0,63.0,11.0,36.8,15.75,1.0,1.0,0.0,100.0,7.0,1.75,97.0,3.0,7.0,18.0,5.9,71.0,27.0,23.0,54.2,4.0,25,ヴィアティン三重,1,0,25,17,14,24,,80.0,178,54,13,30.3,13.50,8,1,2,12.5,1,0.25,81,3,10,18,6.2,90,32.0,37.0,56.1,2.0,22,748,2023-03-05,三重県,AGF鈴鹿体育館,1450.0,14:10,16:15,2:05,山本和良,長崎有紗,氏本敦之,金谷淳史,4
千葉エンゼルクロス,0,0,19,17,21,,,57.0,100.0,31.0,7.0,31.0,10.33,1.0,0.0,1.0,0.0,2.0,0.67,58.0,0.0,3.0,5.0,0.9,58.0,25.0,15.0,56.0,3.0,24,ブレス浜松,3,3,25,25,25,,,75.0,103,47,9,45.6,15.67,16,9,0,56.2,8,2.67,74,7,13,14,9.8,55,42.0,8.0,83.6,2.0,13,745,2023-03-04,広島県,猫田記念体育館,150.0,13:00,14:13,1:13,田野昭彦,弘中秀治,谷川哲也,奥先裕美,3
ブレス浜松,3,3,25,25,25,,,75.0,103.0,47.0,9.0,45.6,15.67,16.0,9.0,0.0,56.2,8.0,2.67,74.0,7.0,13.0,14.0,9.8,55.0,42.0,8.0,83.6,2.0,13,千葉エンゼルクロス,0,0,19,17,21,,,57.0,100,31,7,31.0,10.33,1,0,1,0.0,2,0.67,58,0,3,5,0.9,58,25.0,15.0,56.0,3.0,24,745,2023-03-04,広島県,猫田記念体育館,150.0,13:00,14:13,1:13,田野昭彦,弘中秀治,谷川哲也,奥先裕美,3
大野石油広島オイラーズ,2,1,14,25,27,16,13,95.0,223.0,59.0,12.0,26.5,11.8,0.0,0.0,0.0,,16.0,3.2,95.0,2.0,5.0,26.0,7.6,108.0,45.0,21.0,51.4,3.0,18,リガーレ仙台,3,2,25,22,25,25,15,112.0,241,77,11,32.0,15.40,0,0,0,-,9,1.80,112,6,4,36,12.5,90,44.0,18.0,58.9,3.0,20,746,2023-03-04,広島県,猫田記念体育館,240.0,15:00,17:00,2:00,田野昭彦,江口祐一郎,酒井雄己,山根凜太朗,5
リガーレ仙台,3,2,25,22,25,25,15,112.0,241.0,77.0,11.0,32.0,15.4,0.0,0.0,0.0,,9.0,1.8,112.0,6.0,4.0,36.0,12.5,90.0,44.0,18.0,58.9,3.0,20,大野石油広島オイラーズ,2,1,14,25,27,16,13,95.0,223,59,12,26.5,11.80,0,0,0,-,16,3.20,95,2,5,26,7.6,108,45.0,21.0,51.4,3.0,18,746,2023-03-04,広島県,猫田記念体育館,240.0,15:00,17:00,2:00,田野昭彦,江口祐一郎,酒井雄己,山根凜太朗,5
ルートインホテルズブリリアントアリーズ,3,3,25,25,25,,,75.0,138.0,47.0,7.0,34.1,15.67,4.0,3.0,0.0,75.0,7.0,2.33,74.0,4.0,8.0,18.0,8.8,62.0,32.0,16.0,64.5,5.0,17,リガーレ仙台,0,0,18,21,23,,,62.0,132,38,11,28.8,12.67,0,0,0,-,3,1.00,63,1,1,13,6.3,65,31.0,13.0,57.7,5.0,20,749,2023-03-05,広島県,猫田記念体育館,220.0,12:00,13:17,1:17,田野昭彦,江口祐一郎,大信寿洋,谷原須美江,3
リガーレ仙台,0,0,18,21,23,,,62.0,132.0,38.0,11.0,28.8,12.67,0.0,0.0,0.0,,3.0,1.0,63.0,1.0,1.0,13.0,6.3,65.0,31.0,13.0,57.7,5.0,20,ルートインホテルズブリリアントアリーズ,3,3,25,25,25,,,75.0,138,47,7,34.1,15.67,4,3,0,75.0,7,2.33,74,4,8,18,8.8,62,32.0,16.0,64.5,5.0,17,749,2023-03-05,広島県,猫田記念体育館,220.0,12:00,13:17,1:17,田野昭彦,江口祐一郎,大信寿洋,谷原須美江,3
大野石油広島オイラーズ,1,0,25,27,19,19,,90.0,156.0,56.0,13.0,35.9,14.0,4.0,1.0,1.0,25.0,7.0,1.75,91.0,7.0,4.0,17.0,11.3,90.0,51.0,22.0,68.9,0.0,20,千葉エンゼルクロス,3,3,19,29,25,25,,98.0,177,68,9,38.4,17.00,1,0,0,0.0,5,1.25,97,8,6,10,9.3,84,47.0,16.0,65.5,5.0,17,750,2023-03-05,広島県,猫田記念体育館,190.0,14:00,15:44,1:44,田野昭彦,弘中秀治,関野貴樹,奥先裕美,4
千葉エンゼルクロス,3,3,19,29,25,25,,98.0,177.0,68.0,9.0,38.4,17.0,1.0,0.0,0.0,0.0,5.0,1.25,97.0,8.0,6.0,10.0,9.3,84.0,47.0,16.0,65.5,5.0,17,大野石油広島オイラーズ,1,0,25,27,19,19,,90.0,156,56,13,35.9,14.00,4,1,1,25.0,7,1.75,91,7,4,17,11.3,90,51.0,22.0,68.9,0.0,20,750,2023-03-05,広島県,猫田記念体育館,190.0,14:00,15:44,1:44,田野昭彦,弘中秀治,関野貴樹,奥先裕美,4
ルートインホテルズブリリアントアリーズ,3,3,25,25,26,,,76.0,116.0,46.0,7.0,39.7,15.33,4.0,0.0,1.0,0.0,9.0,3.0,74.0,5.0,3.0,22.0,13.2,61.0,39.0,8.0,70.5,6.0,16,千葉エンゼルクロス,0,0,20,20,24,,,64.0,120,44,9,36.7,14.67,3,0,1,0.0,3,1.00,66,1,4,14,5.3,70,30.0,14.0,52.9,3.0,16,674,2022-12-24,長野県,東御中央公園第一体育館,0.0,13:00,14:18,1:18,小林朝実,北原良太,立花法真沙,片平知之,3
千葉エンゼルクロス,0,0,20,20,24,,,64.0,120.0,44.0,9.0,36.7,14.67,3.0,0.0,1.0,0.0,3.0,1.0,66.0,1.0,4.0,14.0,5.3,70.0,30.0,14.0,52.9,3.0,16,ルートインホテルズブリリアントアリーズ,3,3,25,25,26,,,76.0,116,46,7,39.7,15.33,4,0,1,0.0,9,3.00,74,5,3,22,13.2,61,39.0,8.0,70.5,6.0,16,674,2022-12-24,長野県,東御中央公園第一体育館,0.0,13:00,14:18,1:18,小林朝実,北原良太,立花法真沙,片平知之,3
群馬銀行グリーンウイングス,2,1,25,22,25,23,13,108.0,243.0,80.0,19.0,32.9,16.0,18.0,0.0,3.0,0.0,10.0,2.0,108.0,6.0,10.0,34.0,11.1,106.0,47.0,24.0,55.7,5.0,12,フォレストリーヴズ熊本,3,2,21,25,22,25,15,108.0,216,62,7,28.7,12.40,0,0,0,-,9,1.80,108,3,2,32,9.7,98,34.0,24.0,46.9,3.0,34,678,2023-03-11,群馬県,GBスポーツセンター,0.0,13:00,15:24,2:24,大塚 達也,水間 絵美,井野口 智洋,井上 一成,5
フォレストリーヴズ熊本,3,2,21,25,22,25,15,108.0,216.0,62.0,7.0,28.7,12.4,0.0,0.0,0.0,,9.0,1.8,108.0,3.0,2.0,32.0,9.7,98.0,34.0,24.0,46.9,3.0,34,群馬銀行グリーンウイングス,2,1,25,22,25,23,13,108.0,243,80,19,32.9,16.00,18,0,3,0.0,10,2.00,108,6,10,34,11.1,106,47.0,24.0,55.7,5.0,12,678,2023-03-11,群馬県,GBスポーツセンター,0.0,13:00,15:24,2:24,大塚 達也,水間 絵美,井野口 智洋,井上 一成,5
